t,v,a,dS,alpha,h,a_new
1287,18.08888888888889,0.6666666666666663,18.08888888888889,0,0,0.6666666666666661
1288,18.755555555555556,0.6666666666666682,18.755555555555556,0,0,0.5999999999999996
1289,19.288888888888888,0.5333333333333299,19.288888888888888,0,0,0.5999999999999996
1290,19.955555555555556,0.6666666666666682,19.955555555555556,0,0,0.5111111111111128
1291,20.311111111111114,0.35555555555555585,20.311111111111114,0,0,0.2666666666666675
1292,20.48888888888889,0.17777777777777792,20.48888888888889,0,0,0.2444444444444418
1293,20.799999999999997,0.3111111111111084,20.799999999999997,0,0,0.08888888888888857
1294,20.666666666666668,-0.1333333333333305,20.666666666666668,0,0,-0.06666666666666465
1295,20.666666666666668,0.0,20.666666666666668,0,0,0.0
1296,20.666666666666668,0.0,20.666666666666668,0,0,-0.08888888888888857
1297,20.48888888888889,-0.17777777777777792,20.48888888888889,0,0,-0.08888888888888857
1298,20.48888888888889,0.0,20.48888888888889,0,0,0.0
1299,20.48888888888889,0.0,20.48888888888889,0,0,0.15555555555555323
1300,20.799999999999997,0.3111111111111084,20.799999999999997,0,0,0.3333333333333339
1301,21.15555555555556,0.3555555555555598,21.15555555555556,0,0,0.26666666666666927
1302,21.333333333333336,0.17777777777777792,21.333333333333336,0,0,0.17777777777777537
1303,21.51111111111111,0.17777777777777398,21.51111111111111,0,0,0.0
1304,21.333333333333336,-0.17777777777777398,21.333333333333336,0,0,-0.0888888888888868
1305,21.333333333333336,0.0,21.333333333333336,0,0,-0.17777777777777715
1306,20.97777777777778,-0.35555555555555585,20.97777777777778,0,0,-0.3333333333333339
1307,20.666666666666668,-0.3111111111111124,20.666666666666668,0,0,-0.08888888888889213
1308,20.799999999999997,0.1333333333333305,20.799999999999997,0,0,0.15555555555555678
1309,20.97777777777778,0.1777777777777819,20.97777777777778,0,0,0.35555555555555607
1310,21.51111111111111,0.5333333333333299,21.51111111111111,0,0,0.26666666666666394
1311,21.51111111111111,0.0,21.51111111111111,0,0,0.08888888888888857
1312,21.688888888888886,0.17777777777777792,21.688888888888886,0,0,0.0
1313,21.51111111111111,-0.17777777777777792,21.51111111111111,0,0,-0.26666666666666394
1314,21.15555555555556,-0.3555555555555519,21.15555555555556,0,0,-0.4222222222222207
1315,20.666666666666668,-0.4888888888888903,20.666666666666668,0,0,-0.7555555555555546
1316,19.64444444444445,-1.0222222222222201,19.64444444444445,0,0,-0.9555555555555557
1317,18.755555555555556,-0.8888888888888896,18.755555555555556,0,0,-0.6000000000000014
1318,18.444444444444446,-0.3111111111111124,18.444444444444446,0,0,-0.24444444444444358
1319,18.26666666666667,-0.17777777777777792,18.26666666666667,0,0,-0.17777777777777892
1320,18.08888888888889,-0.17777777777777792,18.08888888888889,0,0,-0.17777777777777892
1321,17.91111111111111,-0.17777777777777792,17.91111111111111,0,0,-0.24444444444444358
1322,17.6,-0.3111111111111104,17.6,0,0,-0.24444444444444358
1323,17.422222222222224,-0.17777777777777792,17.422222222222224,0,0,-0.17777777777777892
1324,17.244444444444444,-0.1777777777777799,17.244444444444444,0,0,-0.2666666666666675
1325,16.88888888888889,-0.3555555555555539,16.88888888888889,0,0,-0.2666666666666657
1326,16.711111111111112,-0.17777777777777792,16.711111111111112,0,0,-0.17777777777777715
